filepath,label
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass284.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_243.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological343.jpg,1
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery166.jpg,2
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes525.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic385.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic424.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes400.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass46.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass486.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard1.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes776.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic64.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes637.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes74.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic377.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery837.jpg,2
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic669.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal207.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper879.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper20.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass308.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper648.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic116.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass698.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1962.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper29.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes363.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper924.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes778.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic244.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic206.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper234.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal326.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper915.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper984.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes121.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological880.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological327.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes462.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass401.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes783.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass465.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological845.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass39.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes712.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_374.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic706.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper587.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic120.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_335.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes306.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes155.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal279.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard65.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper805.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper943.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological59.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes389.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard145.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological660.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic94.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass141.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes330.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological971.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass162.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes46.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass96.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal314.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic480.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard294.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological442.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass158.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes709.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper882.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper850.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological635.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash600.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic402.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass775.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper501.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes15.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper679.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal345.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic231.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic191.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological284.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes442.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic149.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper893.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash246.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic605.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard98.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass134.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_323.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass297.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper450.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological403.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic93.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic278.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1935.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard89.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass90.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic800.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard239.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes254.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic268.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal282.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass64.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic589.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes57.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard228.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass229.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes540.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological229.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass33.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes647.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_292.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic48.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes711.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper429.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes648.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper546.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard385.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash647.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic588.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass756.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes24.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass300.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes62.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological786.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass615.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard112.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes493.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes313.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic109.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological19.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes571.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes49.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass758.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes588.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass122.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes407.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper441.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes821.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper944.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic188.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper428.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass212.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal312.jpg,0
data\raw\Residuos contenedores\AMARILLO (Electronicos rechazo parcial)\battery871.jpg,2
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass766.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes716.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes51.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal220.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological295.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic378.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological614.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper12.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_292.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper790.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes628.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass672.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic38.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1037.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic155.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes137.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper490.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes362.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological553.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological184.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes193.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological748.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes118.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes95.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper780.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological686.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes5110.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic183.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass167.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes455.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper615.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard101.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass279.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper737.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper332.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological257.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper560.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper916.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic844.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes599.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic318.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass682.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic261.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes242.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological866.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological741.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological47.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass254.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper677.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper950.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes692.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological838.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic276.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_379.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper593.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological22.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper851.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic449.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard268.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic667.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic545.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass178.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes252.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic121.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological464.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes5109.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal356.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological674.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes224.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper864.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper400.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass298.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes414.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes494.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass511.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic98.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes742.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes330.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic536.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic87.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_342.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper955.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes826.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal42.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological188.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_395.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes485.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic414.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass616.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic365.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological871.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes528.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological387.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes387.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass402.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass426.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass334.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash441.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard234.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass184.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper497.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological965.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes784.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass67.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass26.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass152.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic305.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper842.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper920.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes666.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes771.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass177.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes140.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper17.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass485.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass112.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological669.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic236.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes762.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass288.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper751.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes614.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass604.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological774.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper194.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard121.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes416.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass139.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass39.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper474.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic133.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes185.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard334.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_233.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard104.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper592.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic5.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass186.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard254.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper586.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes615.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes354.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological791.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_326.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological235.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological175.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological621.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological461.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_246.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic299.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass207.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic82.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper462.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological657.jpg,1
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological552.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper720.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic270.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological495.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass130.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper728.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass301.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper902.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological903.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper235.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes475.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological968.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal362.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological866.jpg,1
data\raw\Residuos contenedores\MARRON (Textil especial)\shoes1933.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal260.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes779.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes210.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper783.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal296.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological234.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard378.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass763.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological793.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal196.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard62.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass15.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper228.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\metal_248.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper596.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard133.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass208.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic787.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass153.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass401.jpg,0
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\trash330.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic770.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes740.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes679.jpg,3
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes672.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic384.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic73.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\white-glass195.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper246.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\cardboard169.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic122.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\plastic562.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes793.jpg,3
data\raw\Residuos contenedores\NEGRO (Humedos rechazo)\biological591.jpg,1
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass273.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes186.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\green-glass143.jpg,0
data\raw\Residuos contenedores\MARRON (Textil especial)\clothes340.jpg,3
data\raw\Residuos contenedores\VERDE (Secos reciclables)\paper686.jpg,0
data\raw\Residuos contenedores\VERDE (Secos reciclables)\brown-glass531.jpg,0
